,Bairro,Quartos,Vagas,Suites,Area,Valor,Condominio,IPTU
2551,Freguesia (Jacarepaguá),2,0,0,75,1300.0,200.0,125.0
2554,Barra da Tijuca,3,2,1,126,5400.0,980.0,594.0
2556,Botafogo,3,2,2,130,4200.0,1357.0,326.0
2560,Leme,2,0,0,75,2600.0,878.0,0.0
2561,Vila Isabel,2,1,0,69,1350.0,670.0,0.0
2562,Tijuca,2,1,0,210,3200.0,792.0,178.0
2564,Tijuca,3,1,0,105,2200.0,684.0,132.0
2565,Copacabana,4,1,1,298,3500.0,3080.0,0.0
2567,Todos os Santos,3,1,1,78,1300.0,571.0,0.0
2568,Barra da Tijuca,2,1,1,69,2650.0,1300.0,200.0
2570,Barra da Tijuca,2,1,0,84,2200.0,900.0,2000.0
2571,Taquara,2,1,0,50,850.0,450.0,12.0
2572,Ipanema,3,2,2,190,21500.0,2700.0,700.0
2574,Barra da Tijuca,3,3,1,132,4900.0,2100.0,220.0
2576,Barra da Tijuca,2,1,1,69,1700.0,975.0,183.0
2577,Humaitá,3,2,1,112,4500.0,1400.0,231.0
2580,Tijuca,3,1,0,75,1900.0,510.0,0.0
2582,Copacabana,4,1,2,264,3500.0,1900.0,68.0
2585,Copacabana,2,1,1,81,3700.0,1033.0,220.0
2586,Barra da Tijuca,4,3,2,218,4900.0,2406.0,683.0
2589,Barra da Tijuca,5,3,3,320,11000.0,4408.0,1575.0
2590,Leme,1,0,0,60,2600.0,600.0,60.0
2591,Barra da Tijuca,3,2,1,90,2800.0,1517.0,359.0
2594,Barra da Tijuca,3,1,1,92,3500.0,1200.0,0.0
2597,Leblon,2,0,0,66,2600.0,661.0,149.0
2599,Tijuca,2,0,0,80,1600.0,250.0,20.0
2601,Barra da Tijuca,3,1,1,120,4200.0,1024.0,623.0
2602,Ipanema,3,1,1,98,4950.0,1200.0,260.0
2603,Copacabana,3,1,0,138,2800.0,1501.0,318.0
2605,Recreio dos Bandeirantes,3,2,1,120,2200.0,550.0,174.0
2606,Barra da Tijuca,3,3,3,145,5100.0,1100.0,0.0
2607,Copacabana,2,0,1,52,2800.0,800.0,50.0
2609,Centro,1,0,0,50,1260.0,290.0,23.0
2611,Rocha,2,1,0,74,1250.0,630.0,38.0
2612,Barra da Tijuca,2,1,1,91,3800.0,1055.0,0.0
2613,São Cristóvão,2,1,1,55,1500.0,520.0,1.0
2615,Botafogo,3,2,0,150,5500.0,1000.0,0.0
2616,Botafogo,3,2,1,115,4500.0,1200.0,0.0
2617,Lagoa,1,1,1,120,7000.0,1500.0,285.0
2618,Leblon,4,2,4,200,10500.0,2710.0,944.0
2621,Leblon,3,1,1,100,4500.0,1407.0,0.0
2622,Leblon,3,1,1,150,7000.0,2500.0,383.0
2623,Barra da Tijuca,2,1,1,75,2100.0,638.0,0.0
2625,Copacabana,1,0,0,33,1400.0,561.0,29.0
2626,Barra da Tijuca,3,1,1,88,2300.0,803.0,0.0
2627,Barra da Tijuca,2,1,1,101,3000.0,2100.0,265.0
2629,Tijuca,3,2,0,74,2500.0,713.0,95.0
2630,Copacabana,2,0,0,70,2200.0,520.0,0.0
2634,Leblon,3,2,3,274,15000.0,5000.0,1700.0
2635,Maracanã,2,1,0,65,1600.0,668.0,0.0
2637,Copacabana,4,2,2,389,12400.0,3522.0,0.0
2638,Copacabana,3,1,0,220,7000.0,2200.0,0.0
2639,Leblon,3,1,1,150,5000.0,1100.0,390.0
2640,Flamengo,1,0,0,52,1550.0,620.0,0.0
2641,Lagoa,3,1,1,117,5500.0,1000.0,456.0
2643,Flamengo,3,2,1,216,5800.0,1750.0,350.0
2652,Ipanema,2,1,2,74,10000.0,4042.0,393.0
2653,Copacabana,3,1,0,90,3000.0,780.0,175.0
2654,Pavuna,2,1,0,45,800.0,266.0,0.0
2656,Freguesia (Jacarepaguá),3,1,1,100,2500.0,912.0,132.0
2661,Barra da Tijuca,2,1,0,73,2500.0,980.0,199.0
2663,Leblon,3,1,1,100,10000.0,1900.0,275.0
2664,Lagoa,3,2,3,125,4700.0,1702.0,561.0
2665,Barra da Tijuca,2,1,1,74,1600.0,900.0,0.0
2666,Rio Comprido,2,0,0,67,1500.0,454.0,15.0
2667,Barra da Tijuca,2,1,1,95,2000.0,1800.0,100.0
2668,Tijuca,2,1,1,71,1400.0,600.0,0.0
2669,Recreio dos Bandeirantes,3,3,1,300,2900.0,1000.0,784.0
2670,Recreio dos Bandeirantes,2,1,2,85,2300.0,1350.0,142.0
2671,Barra da Tijuca,2,1,1,70,2550.0,980.0,125.0
2672,Tijuca,3,0,0,120,1800.0,616.0,118.0
2673,Recreio dos Bandeirantes,2,1,1,79,1800.0,1171.0,133.0
2674,Freguesia (Jacarepaguá),2,1,0,52,1100.0,618.0,13.0
2676,Barra da Tijuca,2,1,1,72,1600.0,930.0,164.0
2681,Barra da Tijuca,3,3,3,233,20000.0,3522.0,1293.0
2682,Todos os Santos,2,0,0,72,1200.0,490.0,14.0
2683,Botafogo,2,1,1,85,2900.0,1400.0,0.0
2684,Anil,2,1,0,47,1600.0,430.0,126.0
2685,Tijuca,4,2,1,120,4000.0,900.0,300.0
2686,Barra da Tijuca,4,2,1,120,3000.0,2267.0,300.0
2687,Leblon,3,1,1,120,6500.0,1890.0,452.0
2689,Recreio dos Bandeirantes,3,2,1,87,2600.0,777.0,224.0
2690,Copacabana,2,1,0,88,3800.0,727.0,140.0
2691,Jardim Botânico,3,1,1,104,3800.0,1200.0,100.0
2692,Méier,2,1,0,61,1100.0,516.0,742.0
2693,Jardim Oceânico,3,2,1,170,4500.0,1500.0,500.0
2695,Catete,1,1,0,48,1700.0,725.0,0.0
2696,Ipanema,2,1,0,100,3000.0,800.0,280.0
2699,Copacabana,3,1,0,98,3800.0,964.0,230.0
2703,Recreio dos Bandeirantes,3,1,1,76,1800.0,850.0,150.0
2707,São Conrado,2,1,2,103,4000.0,900.0,370.0
2708,Copacabana,2,0,0,67,2100.0,820.0,153.0
2709,Lapa,1,0,0,32,1600.0,500.0,20.0
2710,Jacarepaguá,2,0,0,44,850.0,260.0,13.0
2713,Recreio dos Bandeirantes,3,2,1,91,1900.0,1200.0,170.0
2714,Ipanema,3,1,2,270,10000.0,2100.0,900.0
2716,Copacabana,3,2,2,354,13640.0,3825.0,1379.0
2718,Recreio dos Bandeirantes,3,2,1,124,2300.0,750.0,250.0
2720,Barra da Tijuca,3,1,1,92,2500.0,1200.0,1732.0
2724,Barra da Tijuca,2,1,0,78,2100.0,750.0,100.0
2727,Botafogo,2,1,1,120,3300.0,1446.0,0.0
2729,Leme,2,1,0,200,8500.0,2300.0,510.0
2730,Ipanema,1,0,1,48,2400.0,766.0,87.0
2733,Copacabana,4,1,1,220,15000.0,1300.0,408.0
2735,Barra da Tijuca,2,1,1,89,2200.0,1144.0,101.0
2736,Barra da Tijuca,4,2,1,189,8000.0,1790.0,686.0
2738,Tijuca,2,0,0,40,1100.0,742.0,20.0
2739,Recreio dos Bandeirantes,3,1,1,90,2000.0,800.0,257.0
2740,Ipanema,3,1,1,130,7800.0,1325.0,493.0
2741,Botafogo,2,0,0,52,1750.0,400.0,80.0
2746,Freguesia (Jacarepaguá),5,3,2,204,3000.0,1063.0,372.0
2748,Botafogo,3,1,1,101,5100.0,1310.0,270.0
2749,Copacabana,2,0,2,85,6000.0,850.0,150.0
2751,Santa Cruz,2,0,0,60,600.0,110.0,0.0
2752,Copacabana,3,1,1,229,7000.0,2000.0,370.0
2754,Tijuca,2,0,0,80,1400.0,618.0,70.0
2756,Tijuca,2,1,1,85,3300.0,900.0,0.0
2757,Vila Isabel,2,1,0,55,1400.0,665.0,48.0
2760,Glória,2,1,0,74,2200.0,725.0,125.0
2761,Flamengo,3,0,0,150,4500.0,1100.0,0.0
2765,Tijuca,1,1,0,51,1300.0,412.0,21.0
2766,Ipanema,2,1,1,109,3780.0,1500.0,306.0
2769,Freguesia (Jacarepaguá),3,2,1,128,2800.0,1000.0,0.0
2773,Vila da Penha,2,0,0,94,900.0,309.0,0.0
2775,Barra da Tijuca,2,1,1,72,2300.0,1200.0,241.0
2776,Barra da Tijuca,2,2,2,100,2800.0,1600.0,370.0
2779,Leme,3,0,0,155,2800.0,1300.0,291.0
2781,Flamengo,3,1,0,110,3300.0,1300.0,1600.0
2783,Centro,1,0,0,40,1000.0,510.0,21.0
2785,Lagoa,4,2,1,150,4500.0,1500.0,368.0
2786,Copacabana,1,0,0,40,2000.0,510.0,0.0
2787,Copacabana,3,0,0,113,3400.0,800.0,161.0
2788,Barra da Tijuca,2,1,1,88,1900.0,1350.0,150.0
2789,Ipanema,3,0,0,90,2600.0,1310.0,155.0
2790,Lagoa,3,2,2,245,8500.0,2000.0,890.0
2791,Méier,1,1,0,55,900.0,250.0,17.0
2795,Ipanema,2,2,1,130,16500.0,1530.0,52.0
2796,Barra da Tijuca,1,1,0,68,2100.0,1025.0,0.0
2797,Urca,3,1,1,130,4900.0,2100.0,300.0
2798,Ipanema,3,1,2,153,5000.0,1870.0,590.0
2799,Copacabana,1,0,0,38,2000.0,560.0,69.0
2800,Ipanema,2,0,0,64,3200.0,620.0,0.0
2802,Barra da Tijuca,1,1,1,82,1800.0,1300.0,265.0
2805,Cachambi,2,1,0,63,900.0,555.0,0.0
2806,Ipanema,3,0,0,96,3400.0,800.0,0.0
2809,Jardim Guanabara,2,1,0,90,1700.0,400.0,1200.0
2810,Copacabana,2,1,0,69,2850.0,885.0,173.0
2813,Copacabana,3,1,0,140,3100.0,1250.0,0.0
2814,Tijuca,2,1,1,68,2400.0,1015.0,1152.0
2820,Recreio dos Bandeirantes,3,2,1,132,2500.0,673.0,0.0
2821,Laranjeiras,3,0,0,111,2300.0,767.0,127.0
2824,Recreio dos Bandeirantes,3,3,1,86,1500.0,916.0,180.0
2825,Ipanema,2,0,0,75,2900.0,700.0,0.0
2826,Flamengo,3,2,3,450,14000.0,4500.0,1500.0
2827,Santa Teresa,1,0,0,31,1300.0,500.0,0.0
2828,Méier,2,1,1,66,1200.0,755.0,80.0
2831,Glória,1,0,0,50,1400.0,450.0,20.0
2832,Tijuca,3,0,0,120,2400.0,686.0,78.0
2833,Humaitá,1,1,0,62,2500.0,980.0,115.0
2835,Barra da Tijuca,3,2,1,350,7000.0,2700.0,600.0
2838,São Conrado,4,3,2,280,11500.0,3800.0,1500.0
2839,Ipanema,2,1,1,114,5100.0,988.0,207.0
2841,Jardim Botânico,3,0,0,85,2500.0,790.0,0.0
2842,Praça Seca,3,1,0,57,550.0,274.0,13.0
2843,Barra da Tijuca,3,2,1,117,4500.0,1000.0,624.0
2845,Recreio dos Bandeirantes,2,1,1,85,1500.0,570.0,180.0
2846,Recreio dos Bandeirantes,3,3,2,188,3200.0,900.0,0.0
2848,Freguesia (Jacarepaguá),2,1,2,50,1900.0,830.0,155.0
2849,Barra da Tijuca,1,1,0,58,1800.0,966.0,0.0
2850,Centro,1,0,0,55,850.0,350.0,35.0
2852,Campo Grande,2,1,0,60,900.0,308.0,0.0
2853,Leblon,4,2,2,180,17900.0,5000.0,800.0
2855,Ipanema,3,1,1,150,7000.0,1710.0,400.0
2856,Leblon,2,1,1,110,3900.0,1610.0,0.0
2858,Recreio dos Bandeirantes,3,2,2,200,3950.0,1100.0,450.0
2861,Leme,3,1,0,104,3600.0,1350.0,0.0
2862,Recreio dos Bandeirantes,2,1,1,90,2200.0,1000.0,0.0
2867,Tijuca,2,1,1,80,1800.0,1181.0,0.0
2869,Centro,1,0,0,28,900.0,446.0,24.0
2870,Leblon,4,2,1,142,6500.0,1790.0,472.0
2872,Catete,1,0,0,27,1000.0,359.0,29.0
2873,Camorim,2,1,0,50,900.0,350.0,16.0
2877,Recreio dos Bandeirantes,2,1,1,128,2800.0,770.0,289.0
2878,Barra da Tijuca,4,3,4,304,12000.0,3724.0,805.0
2879,Copacabana,1,0,0,35,1800.0,1050.0,130.0
2880,Recreio dos Bandeirantes,3,2,1,164,3000.0,1450.0,306.0
2882,Tijuca,3,1,0,115,2250.0,1000.0,175.0
2883,Andaraí,2,0,0,75,1200.0,150.0,20.0
2884,Engenho Novo,1,1,0,62,900.0,555.0,0.0
2885,Copacabana,2,0,0,67,2200.0,604.0,0.0
2886,Barra da Tijuca,2,1,0,53,1400.0,673.0,0.0
2887,Tijuca,1,0,0,35,800.0,380.0,24.0
2888,Copacabana,1,0,0,50,1600.0,666.0,92.0
2889,Copacabana,2,1,2,80,6000.0,3562.0,313.0
2890,Leme,2,1,0,90,2500.0,800.0,0.0
2891,Barra da Tijuca,4,2,4,144,7000.0,1450.0,175.0
2892,Freguesia (Jacarepaguá),3,2,1,132,1800.0,1100.0,100.0
2893,Botafogo,3,1,2,110,6000.0,1405.0,289.0
2895,Recreio dos Bandeirantes,3,1,1,96,2200.0,715.0,153.0
2896,Barra da Tijuca,2,1,1,69,2250.0,950.0,700.0
2897,Cascadura,1,0,0,40,680.0,240.0,0.0
2898,Méier,2,0,0,55,1250.0,502.0,14.0
2899,Barra da Tijuca,2,1,0,104,5000.0,1952.0,650.0
2900,Copacabana,1,0,0,50,1300.0,699.0,0.0
2903,Recreio dos Bandeirantes,3,2,1,88,2500.0,900.0,600.0
2904,Ipanema,2,1,1,110,5900.0,2800.0,270.0
2905,Botafogo,1,0,0,40,1400.0,420.0,24.0
2907,Anil,3,2,3,180,3800.0,900.0,784.0
2911,Recreio dos Bandeirantes,2,1,1,75,2200.0,676.0,131.0
2914,Lagoa,2,1,1,70,3300.0,735.0,212.0
2915,Barra da Tijuca,3,1,2,97,2550.0,1306.0,256.0
2916,Freguesia (Jacarepaguá),2,1,1,86,1600.0,790.0,0.0
2918,Copacabana,4,2,1,298,7500.0,2618.0,305.0
2919,Flamengo,3,1,1,500,13000.0,4400.0,0.0
2920,Maracanã,2,0,0,60,1600.0,360.0,0.0
2922,Barra da Tijuca,2,1,1,90,2800.0,890.0,245.0
2923,Copacabana,4,1,1,154,4300.0,1400.0,0.0
2924,Ipanema,3,1,1,112,10000.0,1303.0,220.0
2925,Leme,2,0,1,70,6000.0,1200.0,230.0
2926,Barra da Tijuca,2,1,2,90,2000.0,1490.0,0.0
2927,Barra da Tijuca,4,2,2,145,6000.0,1800.0,6790.0
2928,Cachambi,2,1,0,50,900.0,450.0,135.0
2930,Freguesia (Jacarepaguá),1,1,0,50,1000.0,590.0,36.0
2931,Recreio dos Bandeirantes,3,2,3,91,2500.0,650.0,100.0
2936,Laranjeiras,3,1,1,110,7200.0,1350.0,0.0
2938,Tijuca,2,0,2,68,1600.0,606.0,62.0
2939,Copacabana,3,0,1,115,2900.0,950.0,102.0
2940,Barra da Tijuca,4,4,4,235,17000.0,4400.0,1442.0
2943,Recreio dos Bandeirantes,2,1,1,70,2000.0,690.0,185.0
2944,Botafogo,3,0,0,157,2700.0,970.0,200.0
2945,Camorim,2,1,1,50,1000.0,420.0,30.0
2946,Camorim,2,1,1,69,1300.0,766.0,0.0
2949,Barra da Tijuca,2,1,1,130,3000.0,1410.0,234.0
2951,Tijuca,2,1,0,86,1100.0,534.0,0.0
2955,Laranjeiras,2,1,0,75,2200.0,895.0,107.0
2957,Ipanema,3,1,0,140,3400.0,1222.0,0.0
2958,Ipanema,4,3,1,232,8990.0,4500.0,1200.0
2959,Leblon,1,0,1,57,3750.0,730.0,208.0
2960,Recreio dos Bandeirantes,5,4,4,740,9000.0,3000.0,2500.0
2961,Copacabana,1,0,0,39,1500.0,750.0,0.0
2963,Leblon,3,1,0,150,6000.0,1500.0,413.0
2965,Tijuca,2,1,0,67,1800.0,940.0,92.0
2966,Barra da Tijuca,3,1,1,104,3000.0,1800.0,280.0
2967,Botafogo,2,1,0,70,2800.0,750.0,12470.0
2968,Flamengo,2,0,0,72,2250.0,671.0,132.0
2969,Ipanema,4,2,1,140,7000.0,2500.0,0.0
2972,Leblon,3,1,1,150,7500.0,770.0,556.0
2974,Leblon,3,2,1,156,12000.0,2800.0,490.0
2976,Ipanema,4,3,2,230,7500.0,3880.0,708.0
2977,Grajaú,2,1,1,71,1700.0,863.0,0.0
2979,Barra da Tijuca,3,1,1,102,2500.0,1300.0,0.0
2980,Leblon,4,3,1,220,13900.0,2190.0,0.0
2982,Botafogo,3,2,1,170,4600.0,1950.0,560.0
2985,Engenho Novo,2,1,0,84,700.0,700.0,37.0
2990,Lagoa,3,3,1,270,10000.0,4000.0,1000.0
2992,Copacabana,3,1,0,140,3200.0,1000.0,225.0
2993,Leblon,3,0,0,120,3600.0,907.0,207.0
2995,Tijuca,2,0,0,84,1300.0,550.0,91.0
2997,Lagoa,3,1,1,120,8000.0,1900.0,435.0
3000,Tijuca,4,1,2,190,2000.0,1247.0,353.0
3002,Botafogo,2,1,1,68,4000.0,870.0,200.0
3004,Jacarepaguá,3,1,1,63,2000.0,650.0,58.0
3005,Santa Teresa,2,1,0,69,2000.0,711.0,0.0
3006,Pilares,2,0,0,60,900.0,25.0,0.0
3007,Recreio dos Bandeirantes,3,2,1,100,2100.0,500.0,0.0
3013,Leblon,3,1,0,190,7990.0,4000.0,700.0
3014,Vila Isabel,3,1,0,80,1300.0,720.0,70.0
3015,Ipanema,3,2,1,240,8900.0,1600.0,400.0
3016,Ipanema,4,3,2,240,10500.0,3800.0,1043.0
3017,Méier,2,1,0,61,1500.0,475.0,75.0
3018,Recreio dos Bandeirantes,2,1,2,75,1700.0,1020.0,170.0
3019,Taquara,2,1,1,55,1300.0,585.0,507.0
3020,Encantado,2,1,0,55,1000.0,519.0,17.0
3021,Recreio dos Bandeirantes,2,1,1,68,1500.0,700.0,0.0
3022,Barra da Tijuca,2,1,0,58,1300.0,765.0,0.0
3023,Copacabana,2,1,0,65,2300.0,677.0,0.0
3025,Flamengo,1,0,0,39,1100.0,580.0,20.0
3026,Centro,1,0,0,35,950.0,340.0,24.0
3029,Copacabana,3,1,1,230,8500.0,3350.0,0.0
3030,Barra da Tijuca,2,2,1,78,2490.0,1100.0,160.0
3033,Taquara,2,1,0,50,1000.0,268.0,0.0
3034,Flamengo,1,0,0,33,1300.0,336.0,0.0
3036,Catete,2,0,0,71,2000.0,725.0,104.0
3037,Glória,2,0,0,62,1300.0,495.0,0.0
3041,Andaraí,2,1,1,73,1750.0,715.0,102.0
3042,Barra da Tijuca,4,2,2,165,5800.0,1960.0,8982.0
3044,Leblon,2,0,1,60,3500.0,1240.0,154.0
3046,Tijuca,3,0,0,75,1500.0,877.0,36.0
3047,Tijuca,3,0,0,75,2200.0,750.0,68.0
3051,Ipanema,3,1,1,157,21000.0,3300.0,661.0
3052,Méier,2,0,1,87,1300.0,95.0,16.0
3053,Barra da Tijuca,2,0,0,100,3800.0,1430.0,152.0
3055,Campo Grande,2,1,1,69,1195.0,450.0,20.0
3056,Ipanema,3,2,1,100,5700.0,1324.0,365.0
3057,Barra da Tijuca,2,1,1,80,1750.0,1200.0,87.0
3058,Recreio dos Bandeirantes,3,2,2,160,3000.0,680.0,2474.0
3059,Leblon,3,1,1,178,12000.0,1529.0,532.0
3062,Ipanema,1,0,0,45,2700.0,650.0,50.0
3063,Botafogo,3,1,1,102,5600.0,1290.0,256.0
3065,Vila Isabel,3,1,1,110,1800.0,835.0,99.0
3068,Ipanema,2,1,2,85,4500.0,1300.0,161.0
3070,Ipanema,2,1,1,105,4000.0,1800.0,356.0
3071,Flamengo,1,0,0,43,2000.0,440.0,70.0
3072,Leblon,4,2,2,150,12490.0,2332.0,560.0
3073,Barra da Tijuca,2,1,1,69,2500.0,970.0,0.0
3074,Ipanema,3,0,1,140,5079.0,1171.0,250.0
3076,Copacabana,1,1,1,42,1900.0,650.0,0.0
3079,Ipanema,3,1,2,130,8500.0,2220.0,540.0
3080,Recreio dos Bandeirantes,3,2,1,130,3500.0,950.0,283.0
3081,Copacabana,2,0,0,82,1900.0,685.0,180.0
3086,Copacabana,3,1,1,110,2600.0,1100.0,150.0
3087,Recreio dos Bandeirantes,2,2,1,90,2000.0,595.0,170.0
3088,Gávea,3,1,1,130,3295.0,1460.0,270.0
3089,Recreio dos Bandeirantes,3,2,1,180,3500.0,785.0,0.0
3090,Jardim Oceânico,3,3,1,337,5900.0,2166.0,1073.0
3091,Copacabana,4,1,1,215,20000.0,2300.0,670.0
3092,Laranjeiras,2,0,0,80,2500.0,360.0,85.0
3093,Recreio dos Bandeirantes,3,2,1,110,1700.0,644.0,213.0
3094,Barra da Tijuca,1,1,0,70,1500.0,1110.0,3050.0
3097,Jardim Botânico,2,0,0,80,1900.0,800.0,138.0
3100,Copacabana,2,0,0,80,2600.0,450.0,125.0
3101,Recreio dos Bandeirantes,3,3,2,135,3500.0,1400.0,4810.0
3106,Freguesia (Jacarepaguá),2,1,1,92,1400.0,870.0,850.0
3108,Leblon,3,2,2,200,16000.0,4200.0,720.0
3109,Rio Comprido,3,1,1,144,2499.0,100.0,125.0
3112,Engenho de Dentro,2,1,1,50,1100.0,516.0,0.0
3113,Jardim Botânico,2,1,1,80,2900.0,1100.0,120.0
3115,Recreio dos Bandeirantes,1,1,1,70,2500.0,1700.0,150.0
3117,Tijuca,3,2,0,74,2500.0,785.0,93.0
3118,Bonsucesso,3,0,0,110,1500.0,420.0,268.0
3119,Tijuca,3,1,1,150,2500.0,1200.0,175.0
3120,Botafogo,2,1,1,100,5550.0,1290.0,341.0
3123,Lagoa,3,1,1,120,4000.0,750.0,400.0
3124,Recreio dos Bandeirantes,2,2,1,80,2000.0,478.0,0.0
3125,Botafogo,3,2,1,157,4500.0,1950.0,360.0
3126,Copacabana,2,2,1,80,2100.0,1227.0,0.0
3129,Vila Isabel,1,0,0,45,1200.0,424.0,24.0
3132,Copacabana,2,0,0,58,1800.0,675.0,127.0
3133,Leme,1,0,0,70,2500.0,526.0,0.0
3137,Urca,3,1,1,100,4500.0,1100.0,260.0
3139,Vista Alegre,2,1,0,65,1400.0,180.0,0.0
3140,Gávea,2,1,1,68,2800.0,850.0,110.0
3141,Vila da Penha,2,0,0,68,1300.0,200.0,0.0
3142,Recreio dos Bandeirantes,3,2,1,170,2500.0,1017.0,280.0
3143,Botafogo,1,0,0,42,1500.0,293.0,86.0
3144,Tijuca,2,1,0,67,2000.0,760.0,0.0
3145,Botafogo,2,1,2,60,2500.0,1100.0,160.0
3146,Botafogo,3,1,0,110,5950.0,1446.0,289.0
3152,Barra da Tijuca,2,1,2,93,3500.0,1350.0,0.0
3154,Botafogo,2,1,2,136,4800.0,1200.0,0.0
3155,Copacabana,2,0,0,54,2200.0,602.0,70.0
3156,Copacabana,4,1,1,300,4500.0,2200.0,0.0
3158,Barra da Tijuca,5,2,2,540,10000.0,1800.0,1800.0
3159,Gávea,1,0,0,50,30000.0,2500.0,5000.0
3160,Camorim,2,1,0,55,800.0,370.0,16.0
3162,Barra da Tijuca,5,3,3,450,8000.0,2600.0,1250.0
3163,Glória,1,0,0,50,1300.0,640.0,57.0
3166,Barra da Tijuca,2,1,0,90,3000.0,1590.0,255.0
3167,Botafogo,2,1,2,85,4650.0,1309.0,202.0
3169,Ipanema,1,0,0,65,4000.0,500.0,150.0
3170,Higienópolis,2,0,1,48,1100.0,200.0,0.0
3172,Jardim Botânico,3,1,1,130,5800.0,1730.0,250.0
3173,Barra da Tijuca,2,1,1,98,2250.0,1490.0,235.0
3174,Recreio dos Bandeirantes,3,3,2,130,3700.0,877.0,415.0
3175,Barra da Tijuca,4,3,4,256,8500.0,2900.0,0.0
3179,Tijuca,1,1,0,47,1100.0,600.0,0.0
3183,Leblon,2,1,1,92,4500.0,1200.0,307.0
3185,Recreio dos Bandeirantes,2,1,1,66,1700.0,790.0,99.0
3186,Tijuca,3,1,0,100,1700.0,840.0,110.0
3187,Glória,1,0,0,60,1500.0,775.0,0.0
3188,Gávea,2,1,0,75,3300.0,500.0,1114.0
3191,Lagoa,1,1,0,50,2300.0,1440.0,451.0
3192,Recreio dos Bandeirantes,3,3,2,180,2700.0,760.0,450.0
3195,Humaitá,1,1,0,62,2200.0,795.0,130.0
3196,Jabour,2,1,0,71,610.0,590.0,0.0
3197,Tijuca,1,0,0,80,1900.0,550.0,51.0
3198,Pechincha,2,1,1,65,1500.0,440.0,35.0
3201,Taquara,2,1,0,50,850.0,260.0,0.0
3203,Tijuca,2,1,1,78,2400.0,900.0,132.0
3205,Madureira,1,0,0,55,700.0,200.0,0.0
3206,Copacabana,4,2,3,350,10000.0,1800.0,0.0
3207,Ipanema,3,1,1,130,5300.0,1250.0,400.0
3209,Barra da Tijuca,2,1,1,69,2300.0,960.0,0.0
3210,Anil,2,1,0,50,1300.0,540.0,125.0
3212,Tijuca,3,1,0,90,2350.0,747.0,0.0
3213,Leblon,3,1,1,100,6400.0,2100.0,450.0
3214,Barra da Tijuca,2,2,1,105,6000.0,2450.0,2700.0
3215,São Conrado,2,2,2,80,2800.0,873.0,0.0
3216,Recreio dos Bandeirantes,2,1,2,70,2600.0,1026.0,301.0
3219,Recreio dos Bandeirantes,2,2,1,118,1600.0,1005.0,254.0
3220,Copacabana,1,0,0,35,1500.0,700.0,0.0
3223,Copacabana,1,0,0,55,1100.0,560.0,57.0
3225,Laranjeiras,1,0,0,27,1100.0,680.0,29.0
3229,Barra da Tijuca,5,4,5,384,11000.0,5268.0,1124.0
3231,Ipanema,3,2,1,150,7000.0,2200.0,387.0
3234,Ipanema,3,2,1,160,6900.0,2511.0,0.0
3235,Vila Isabel,2,1,0,62,1100.0,617.0,21.0
3238,Ipanema,3,2,1,160,11000.0,3000.0,0.0
3240,Copacabana,2,0,2,88,3500.0,820.0,175.0
3241,Maracanã,3,2,1,98,2100.0,910.0,180.0
3242,Barra da Tijuca,4,3,4,251,15000.0,3000.0,523.0
3243,Taquara,2,1,0,60,750.0,290.0,15.0
3244,Botafogo,2,1,1,64,3350.0,920.0,150.0
3247,Copacabana,3,1,1,182,8500.0,1296.0,340.0
3248,Copacabana,2,0,0,63,2200.0,452.0,128.0
3250,Jacarepaguá,2,1,1,80,1150.0,872.0,40.0
3251,Barra da Tijuca,2,1,1,72,1600.0,780.0,14.0
3252,Ipanema,3,3,2,270,18000.0,3000.0,1120.0
3254,Ipanema,3,1,0,90,3500.0,850.0,150.0
3255,Ipanema,2,1,1,66,3900.0,764.0,84.0
3257,Glória,1,0,0,50,950.0,570.0,67.0
3260,Barra da Tijuca,4,3,2,290,9000.0,3700.0,600.0
3261,Ipanema,3,1,1,140,7200.0,2900.0,8632.0
3263,Ipanema,3,1,0,100,3200.0,1350.0,235.0
3264,Copacabana,2,1,0,70,3500.0,1800.0,170.0
3265,Botafogo,1,0,0,56,1900.0,680.0,0.0
3266,Ipanema,2,1,1,100,13000.0,3685.0,442.0
3269,Centro,1,1,0,42,1500.0,490.0,22.0
3271,São Francisco Xavier,2,1,0,48,950.0,491.0,36.0
3273,Lagoa,3,2,0,110,4000.0,1630.0,382.0
3274,Maracanã,2,1,1,85,1900.0,930.0,107.0
3275,Tijuca,3,1,1,90,2000.0,887.0,123.0
3276,Praça Seca,1,1,0,45,650.0,370.0,140.0
3277,Freguesia (Jacarepaguá),2,1,1,70,1650.0,720.0,85.0
3278,Camorim,3,1,1,70,1500.0,677.0,40.0
3279,Irajá,3,1,0,60,1250.0,490.0,0.0
3280,Cachambi,2,0,0,59,1100.0,650.0,50.0
3282,Botafogo,3,1,3,108,6000.0,1670.0,290.0
3283,Barra da Tijuca,3,2,1,109,3100.0,1904.0,205.0
3284,São Cristóvão,2,0,0,70,1200.0,400.0,20.0
3285,Barra da Tijuca,1,1,0,61,1500.0,909.0,0.0
3287,Barra da Tijuca,2,1,0,52,1100.0,620.0,0.0
3288,Higienópolis,1,0,1,37,900.0,308.0,0.0
3293,Tijuca,2,1,0,90,2000.0,700.0,75.0
3294,Barra da Tijuca,2,1,1,100,2500.0,1498.0,339.0
3295,Ramos,2,1,0,65,700.0,400.0,0.0
